x,y,z
-13,7,-0.000996411681219
-12.9345274881763,6.87914053774291,-0.001074881321348
-12.8943863401157,6.76106435559372,-0.001147416143958
-12.848067831945,6.6466419166748,-0.001213641297194
-12.7365775927135,6.43061222210985,-0.001325663188129
-12.6712452903728,6.32993194325487,-0.001370710222121
-12.5994257744801,6.23474220986351,-0.001407968651165
-12.5213139504932,6.14508841756997,-0.00143756265873
-12.4373710100633,6.06061139830404,-0.001460099315328
-12.3480699108146,5.98093410817003,-0.001476207028047
-12.2538836103709,5.90567950327226,-0.001486514203978
-12.1552850663565,5.83447053971503,-0.001491649250209
-12.0527472363951,5.76693017360266,-0.00149224057383
-11.946743078111,5.70268136103945,-0.00148891658193
-11.8377455491281,5.64134705812972,-0.001482305681598
-11.7262276070705,5.58255022097779,-0.001473036279924
-11.6126622095621,5.52591380568795,-0.001461736783996
-11.4975223142271,5.47106076836453,-0.001449035600905
-11.3812808786894,5.41761406511184,-0.00143556113774
-11.264410860573,5.36519665203419,-0.001421941801589
-11.147385217502,5.31343148523588,-0.001408805999542
-11.0306769071005,5.26194152082124,-0.001396782138688
-10.9147525476417,5.21035430757778,-0.001386489600986
-10.7998453552755,5.15846648764039,-0.001378215481266
-10.6858926838802,5.10628904713124,-0.001371825664716
-10.572812835341,5.05384677481156,-0.001367158912811
-10.4605241115432,5.00116445944257,-0.001364053987027
-10.3489448143723,4.94826688978551,-0.001362349648839
-10.2379932457134,4.89517885460161,-0.001361884659724
-10.127587707452,4.84192514265207,-0.001362497781158
-10.0176465014733,4.78853054269815,-0.001364027774615
-9.90808792966263,4.73501984350105,-0.001366313401573
-9.79883029390531,4.68141783382201,-0.001369193423505
-9.68979189608664,4.62774930242226,-0.001372506601889
-9.58089103809195,4.57403903806302,-0.001376091698199
-9.47204602180656,4.52031182950552,-0.001379787473912
-9.36317514911576,4.46659246551098,-0.001383432690504
-9.25419672190487,4.41290573484064,-0.001386866109449
-9.14502904205921,4.35927642625571,-0.001389926492225
-9.03559952842572,4.30572656226308,-0.001392470578446
-8.92590121666377,4.25225825601817,-0.001394484500432
-8.81595587602004,4.19886490237594,-0.001396011051533
-8.70578539740345,4.14553985927676,-0.001397093265015
-8.59541167172289,4.09227648466103,-0.001397774174139
-8.48485658988729,4.03906813646912,-0.00139809681217
-8.37414204280555,3.98590817264141,-0.001398104212372
-8.26328992138657,3.9327899511183,-0.001397839408006
-8.15232211653926,3.87970682984016,-0.001397345432338
-8.04126051917253,3.82665216674738,-0.001396665318629
-7.9301270201953,3.77361931978034,-0.001395842100145
-7.81894351051645,3.72060164687943,-0.001394918810148
-7.70773188104491,3.66759250598503,-0.001393938481901
-7.59651402268958,3.61458525503752,-0.001392944148668
-7.48531182635937,3.56157325197729,-0.001391978843712
-7.37414718296318,3.50854985474472,-0.001391085600298
-7.26304194223064,3.45550843377466,-0.001390307371681
-7.15200997901506,3.40244477920963,-0.00138967161685
-7.04104773244053,3.349359971477,-0.001389171919172
-6.93014933685844,3.29625579030984,-0.001388797384107
-6.81930892662023,3.24313401544117,-0.001388537117115
-6.70852063607728,3.18999642660405,-0.001388380223654
-6.59777859958102,3.13684480353153,-0.001388315809185
-6.48707695148284,3.08368092595664,-0.001388332979166
-6.37640982613416,3.03050657361244,-0.001388420839058
-6.26577135788639,2.97732352623196,-0.001388568494319
-6.15515568109092,2.92413356354826,-0.001388765050409
-6.04455693009917,2.87093846529437,-0.001388999612787
-5.93396923926256,2.81774001120335,-0.001389261286913
-5.82338674293248,2.76453998100824,-0.001389539178246
-5.71280357546034,2.71134015444209,-0.001389822392245
-5.60221387119756,2.65814231123793,-0.001390100034371
-5.49161176449553,2.60494823112882,-0.001390361210082
-5.38099166585304,2.55175961006029,-0.001390595449582
-5.27035201777197,2.49857692060391,-0.001390798484743
-5.15969431624551,2.44539970885336,-0.001390970744038
-5.04902013295914,2.39222749793606,-0.001391112772368
-4.9383310395983,2.33905981097947,-0.001391225114632
-4.82762860784846,2.28589617111101,-0.001391308315727
-4.71691440939508,2.23273610145812,-0.001391362920554
-4.60619001592362,2.17957912514823,-0.001391389474011
-4.49545699911954,2.12642476530878,-0.001391388520997
-4.38471693066831,2.07327254506721,-0.00139136060641
-4.27397138225537,2.02012198755095,-0.001391306275151
-4.1632219255662,1.96697261588743,-0.001391226072117
-4.05247013228624,1.91382395320409,-0.001391120542208
-3.94171757410098,1.86067552262837,-0.001390990230323
-3.83096582269585,1.8075268472877,-0.00139083568136
-3.72021644975633,1.75437745030952,-0.001390657440218
-3.60947102696783,1.70122685482128,-0.001390456051798
-3.49873078869986,1.64807468629557,-0.001390233443933
-3.3879956408561,1.59492097327535,-0.001389996990939
-3.2772651623433,1.54176584351782,-0.00138975540776
-3.16653893206821,1.4886094247802,-0.001389517409342
-3.05581652893758,1.4354518448197,-0.001389291710629
-2.94509753185816,1.38229323139354,-0.001389087026566
-2.83438151973669,1.32913371225893,-0.001388912072099
-2.72366807147993,1.27597341517308,-0.001388775562171
-2.61295676599463,1.2228124678932,-0.001388686211727
-2.50224718218754,1.16965099817651,-0.001388652735714
-2.3915388989654,1.11648913378022,-0.001388683849075
-2.28083149523497,1.06332700246154,-0.001388788266756
-2.170124549903,1.01016473197769,-0.0013889747037
-2.05941764187624,0.957002450085874,-0.001389251874854
-1.94871035006143,0.903840284543314,-0.001389628495162
-1.83800225336533,0.850678363107219,-0.001390113279569
-1.72729293656713,0.797516811753522,-0.001390714457633
-1.61658220724546,0.74435568887668,-0.001391421843386
-1.50587015926585,0.691194966032118,-0.001392201587777
-1.39515690531445,0.638034609066418,-0.001393018286127
-1.28444255807742,0.584874583826153,-0.00139383653376
-1.17372723024094,0.531714856157903,-0.001394620925999
-1.06301103449116,0.478555391908247,-0.001395336058167
-0.952294083514252,0.425396156923765,-0.001395946525586
-0.841576489996382,0.372237117051034,-0.00139641692358
-0.730858366623712,0.319078238136633,-0.001396711847471
-0.620139826082409,0.26591948602714,-0.001396795892582
-0.509420981058638,0.212760826569136,-0.001396633654236
-0.398701944238562,0.159602225609196,-0.001396189727757
-0.287982828308348,0.106443648993902,-0.001395428708466
-0.17726374595416,0.05328506256983,-0.001394315191687
-0.066544809862162,0.000126432183559,-0.001392813772743
0.044173867281479,-0.053032276318331,-0.001390889046956
0.154892185081075,-0.106191093371604,-0.001388520140071
0.265610133073897,-0.159350022208837,-0.001385792501126
0.376327740755431,-0.212509053975932,-0.001382838819779
0.487045037802261,-0.26566817976401,-0.001379791999793
0.597762053890973,-0.318827390664192,-0.001376784944932
0.708478818698151,-0.3719866777676,-0.00137395055896
0.819195361900382,-0.425146032165355,-0.001371421745642
0.92991171317425,-0.478305444948578,-0.00136933140874
1.04062790219634,-0.531464907208391,-0.00136781245202
1.15134395864324,-0.584624410035915,-0.001366997779245
1.26205991219153,-0.637783944522271,-0.001367020294178
1.37277579251781,-0.69094350175858,-0.001368012900585
1.48349162929864,-0.744103072835964,-0.001370108502228
1.59420745221063,-0.797262648845544,-0.001373440002872
1.70492329093035,-0.850422220878442,-0.00137814030628
1.81563917513439,-0.903581780025779,-0.001384342316218
1.92635513445013,-0.956741317393206,-0.001392178071258
2.03707118834346,-1.00990082708689,-0.001401600944661
2.14778733374006,-1.06306030986873,-0.001412167993904
2.258503564536,-1.11621976739524,-0.001423383008557
2.36921987462738,-1.1693792013229,-0.001434749778189
2.47993625791028,-1.22253861330821,-0.001445772092368
2.5906527082808,-1.27569800500766,-0.001455953740662
2.70136921963501,-1.32885737807774,-0.001464798512641
2.81208578586901,-1.38201673417496,-0.001471810197873
2.92280240087889,-1.4351760749558,-0.001476492585927
3.03351905856073,-1.48833540207675,-0.001478349466371
3.14423575281061,-1.54149471719432,-0.001476884628775
3.25495247752464,-1.594654021965,-0.001471601862706
3.36566922659889,-1.64781331804527,-0.001462004957733
