x,y,z
-1.4765639305114746,1.1776362657547,0.0036077499389648438
-1.3492451743112581,1.1289613042459092,0.003472734614482697
-1.22306784111875,1.0786396808558125,0.003340685084929
-1.0979953350790157,1.0267149716755126,0.0032115692889374717
-0.9739910603371176,0.9732307527961102,0.0030853551651418287
-0.8510184210381206,0.9182306003087074,0.002962010652175789
-0.7290408213270896,0.8617580903044061,0.002841503688673072
-0.608021665349088,0.8038567988743082,0.002723802213267395
-0.487924357249181,0.7445703021095157,0.0026088741645924783
-0.3687123011724325,0.6839421761011305,0.00249668748128204
-0.25034890126390635,0.622015996940254,0.0023872101019697966
-0.1327975616686673,0.5588353407179883,0.002280409965289468
-0.016021686531779523,0.4944437835254351,0.0021762550098747705
0.10001532000169307,0.42888490145369607,0.002074713174359424
0.21535005378668573,0.3622022705938734,0.0019757523973771467
0.33001911067813444,0.2944394670370689,0.0018793406175616574
0.4440590865309744,0.2256400668743844,0.0017854457735466736
0.5575065772001426,0.15584764619692132,0.0016940358039659136
0.6703981785405733,0.08510578109578205,0.0016050786474530961
0.7827704864072034,0.013458047662067846,0.0015185422426419394
0.8946600966549679,-0.059051978013119066,0.0014343945281661608
1.0061036051388026,-0.1323807198386767,0.0013526034426594807
1.1171376077136441,-0.20648460172350383,0.0012731369247556152
1.227798700234427,-0.2813200475764983,0.0011959629130882837
1.3381234785560874,-0.35684348130655796,0.0011210493462912045
1.448148538533561,-0.4330113268225815,0.0010483641629980957
1.5579104760217846,-0.5097800080334671,0.0009778753018426759
1.6674458868756923,-0.5871059488481125,0.0009095507014586629
1.7767913669502202,-0.6649455731754159,0.0008433583004797756
1.8859835121003052,-0.743255304924276,0.0007792660375397321
1.9950589181808813,-0.8219915680035904,0.0007172418512722505
2.1040541810468847,-0.9011107863222572,0.0006572536803110493
2.213005896553253,-0.9805693837891754,0.0005992694632898467
2.3219506605549203,-1.0603237843132427,0.0005432571388423611
2.430925068906822,-1.1403304118033573,0.000489184645602311
2.539965717463894,-1.2205456901684169,0.00043701992220341424
2.649109432112947,-1.3009252939863694,0.0003867318006845038
2.758416309797523,-1.3813490921536653,0.0003383794939548686
2.8679893761001414,-1.461557113130141,0.00029218894253756127
2.9779362864813006,-1.5412743035054952,0.00024840406862302846
3.088364696401503,-1.620225609869426,0.0002072687944017169
3.1993822613212477,-1.6981359788116328,0.00016902704206407304
3.311096636701036,-1.7747303569218127,0.0001339227338005437
3.4236154780013677,-1.849733690789665,0.00010219979180157506
