x,y,z
5.56198883056641,-2.24829149246216,-0.001313209533691
5.69926983221552,-2.4216890621227,-0.000804685693894
5.8333401719118,-2.57523461513731,-0.000349661170415
5.96425056612366,-2.70962665797983,5.42077270323723E-05
6.09205173131956,-2.82556369712414,0.000409264688732
6.21679438396794,-2.92374423904408,0.00071785340497
6.33852924053722,-3.00486679021352,0.000982317566031
6.45730701749585,-3.0696298571063,0.001205000862201
6.57317843131228,-3.1187319461963,0.001388246983764
6.68619419845494,-3.15287156395738,0.001534399621007
6.79640503539226,-3.17274721686337,0.001645802464215
6.90386165859269,-3.17905741138816,0.001724799203672
7.00861478452467,-3.17250065400559,0.001773733529665
7.11071512965664,-3.15377545118952,0.001794949132478
7.21021341045704,-3.12358030941381,0.001790789702398
7.3071603433943,-3.08261373515233,0.001763598929708
7.40160664493687,-3.03157423487892,0.001715720504695
7.49360303155318,-2.97116031506744,0.001649498117643
7.58320021971167,-2.90207048219176,0.001567275458839
7.67044892588079,-2.82500324272574,0.001471396218567
7.75539986652897,-2.74065710314322,0.001364204087113
7.83810375812465,-2.64973056991807,0.001248042754762
7.91861131713627,-2.55292214952415,0.001125255911799
7.99697326003228,-2.45093034843531,0.000998187248509
8.0732403032811,-2.34445367312542,0.000869180455179
8.14746316335118,-2.23419063006833,0.000740579222093
8.21969255671096,-2.1208397257379,0.000614727239537
8.28997919982888,-2.00509946660799,0.000493968197795
8.35837380917337,-1.88766835915246,0.000380645787154
8.42492710121288,-1.76924490984516,0.000277103697898
8.48968979241585,-1.65052762515995,0.000185685620313
8.55271259925071,-1.5322150115707,0.000108735244684
8.6140533953438,-1.41494164772336,4.82846778877834E-05
8.6738279767946,-1.29882474797682,3.84439993217236E-06
8.73218020698396,-1.18373082936587,-2.62970047002625E-05
8.7892541336401,-1.06952476233192,-4.38589770021613E-05
8.84519380449129,-0.956071417316408,-5.05609579661637E-05
8.90014326726577,-0.843235664760744,-4.81223885849098E-05
8.95424656969178,-0.730882375106355,-3.82627098510393E-05
9.00764775949756,-0.618876418794664,-2.27013627571923E-05
9.06049088441137,-0.507082666267094,-3.15778829600853E-06
9.11291999216145,-0.395365987965068,1.8648572539872E-05
9.16507913047603,-0.28359125433001,4.09982787578094E-05
9.21711234708338,-0.171623335803342,6.21718893651639E-05
9.26916368971174,-0.059327102826487,8.04499633692955E-05
9.32137720151141,0.053432565076717,9.41131556277822E-05
9.37387112586139,0.166739602664274,0.000101982303552
9.42667732750676,0.280506572926994,0.000104686796671
9.47980961464624,0.394610215387288,0.00010323408334
9.53328179547855,0.508927269567571,9.86316119163603E-05
9.5871076782024,0.623334474990255,9.18868307569004E-05
9.64130107101652,0.737708571177754,8.40071882181835E-05
9.69587578211962,0.85192629765248,7.60001326569016E-05
9.75084561971043,0.965864393936846,6.88731124297473E-05
9.80622439198765,1.07939959955326,6.36335758934127E-05
9.86202590715,1.19240865402415,6.12889714045903E-05
9.91826397339621,1.30476829687191,6.28467473199722E-05
9.974952398925,1.41635526761897,6.93143519962508E-05
10.0321049919351,1.52704630578773,8.16992337901185E-05
10.0897340762128,1.63672150287607,0.000100988047282
10.1477711077484,1.74544355925355,0.000127034644029
10.2060266963885,1.85354805991111,0.000158000052441
10.2643015652173,1.96139291529713,0.000191906806311
10.3223964373191,2.06933603585998,0.000226777439433
10.3801120357779,2.17773533204805,0.000260634485601
10.437249083678,2.28694871430971,0.000291500478609
10.4936083041036,2.39733409309334,0.000317397952249
10.5489904201388,2.50924937884733,0.000336349440317
10.6031961548679,2.62305248202005,0.000346377476604
10.656026231375,2.73910131305988,0.000345504594906
10.7072813727443,2.85775378241521,0.000331753329015
10.7567623020601,2.9793678005344,0.000303146212725
10.8042697424064,3.10430127786584,0.000257705779831
10.8495832764865,3.23285949512701,0.000193647856583
10.892205724235,3.36465872226903,0.000111718789211
10.9314454305898,3.49883107681622,1.44430636251841E-05
10.9666067027132,3.63449862410598,-9.56179157383943E-05
10.9969938477674,3.7707834294757,-0.000215902744445
11.0219111729147,3.90680755826275,-0.000343850018059
11.0406629853171,4.04169307580452,-0.000476898332146
11.052553592137,4.17456204743841,-0.000612486282271
11.0568873005365,4.30453653850179,-0.000748052463999
11.0529684176778,4.43073861433206,-0.000881035472894
11.0401012507232,4.5522903402666,-0.001008873904522
11.0175901068348,4.6683137816428,-0.001129006354447
10.9847392931748,4.77793100379805,-0.001238871418234
10.9408531169055,4.88026407206972,-0.001335907691449
10.8852569770434,4.97445506357894,-0.00141760377897
10.8179790004077,5.06031279799984,-0.001483114470885
10.7398976267385,5.13845286514663,-0.001533610670496
10.6519422413276,5.20953919156769,-0.001570384074285
10.5550422294664,5.27423570381138,-0.001594726378731
10.4501269764466,5.33320632842609,-0.001607929280316
10.3381258675597,5.3871149919602,-0.00161128447552
10.2199682880972,5.43662562096209,-0.001606083660823
10.0965836233509,5.48240214198012,-0.001593618532707
9.96890125861217,5.52510848156268,-0.001575180787651
9.83785057917268,5.56540856625814,-0.001552062122137
9.70436097032401,5.60396632261489,-0.001525554232644
9.56936181735771,5.6414456771813,-0.001496948815654
9.43378250556538,5.67851055650574,-0.001467537567647
9.29855242023858,5.7158248871366,-0.001438612185104
9.1646009466689,5.75405259562225,-0.001411464364504
9.03285747014791,5.79385760851107,-0.00138738580233
8.90411814212569,5.83580867492162,-0.001367483001048
8.77840979863201,5.87992497290561,-0.001351793120622
8.65548375711563,5.92602886002149,-0.001339970352312
8.53509098416499,5.97394244318579,-0.001331668399686
8.41698244636851,6.02348782931502,-0.001326540966309
8.30090911031465,6.07448712532573,-0.001324241755749
8.18662194259184,6.12676243813445,-0.001324424471572
8.07387190978851,6.18013587465772,-0.001326742817345
7.9624099784931,6.23442954181205,-0.001330850496635
7.85198711529406,6.289465546514,-0.001336401213008
7.74235428677981,6.34506599568009,-0.001343048670031
7.63326245953881,6.40105299622685,-0.001350446571272
7.52446260015948,6.45724865507082,-0.001358248620296
7.41570567523026,6.51347507912853,-0.001366108520671
7.30674265133959,6.56955437531651,-0.001373679975963
7.19732449507591,6.62530865055129,-0.001380616689738
7.08720406932611,6.68056136613195,-0.001386575006517
6.97625055179411,6.73521905823327,-0.00139137326109
6.86451488220411,6.78931808189252,-0.001395082926063
6.75206380928417,6.84290608332262,-0.001397797491057
6.63896408176234,6.8960307087365,-0.001399610445692
6.52528244836668,6.94873960434709,-0.001400615279589
6.41108565782524,7.0010804163673,-0.001400905482367
6.29644045886608,7.05310079101007,-0.001400574543648
6.18141360021725,7.10484837448832,-0.001399715953051
6.06607183060681,7.15637081301498,-0.001398423200196
5.9504818987628,7.20771575280296,-0.001396789774705
5.83471055341328,7.25893084006521,-0.001394909166196
5.71882454328632,7.31006372101463,-0.001392874864291
5.60289061710996,7.36116204186416,-0.001390780358609
5.48697552361226,7.41227344882673,-0.001388719138771
5.37114601152127,7.46344558811525,-0.001386784694397
5.25546882956505,7.51472610594265,-0.001385070515108
5.14000397726719,7.56615784118686,-0.00138366043785
5.02475857060463,7.61774596474196,-0.001382562665821
4.90971479482079,7.66947788979614,-0.001381749746429
4.7948546887078,7.72134092522302,-0.001381194017625
4.68016029105777,7.77332237989618,-0.001380867817362
4.56561364066281,7.82540956268925,-0.001380743483591
4.45119677631504,7.87758978247583,-0.001380793354266
4.33689173680658,7.92985034812952,-0.001380989767338
4.22268056092955,7.98217856852393,-0.00138130506076
4.10854528747605,8.03456175253267,-0.001381711572484
3.99446795523822,8.08698720902933,-0.001382181640461
3.88043060300815,8.13944224688753,-0.001382687602646
3.76641526957798,8.19191417498088,-0.001383201796989
3.65240399373981,8.24439030218297,-0.001383696561443
3.53837881428577,8.29685793736741,-0.00138414423396
3.42432177000796,8.34930438940781,-0.001384517152492
3.31021494864181,8.40171700073442,-0.001384787750134
3.19604745488356,8.4540879247659,-0.001384942100417
3.0818226539806,8.5064190922801,-0.001384993998292
2.96754564150439,8.55871362040449,-0.001384960602331
2.85322151302637,8.61097462626657,-0.001384859071104
2.73885536411799,8.66320522699381,-0.001384706563182
2.62445229035071,8.71540853971371,-0.001384520237136
2.51001738729596,8.76758768155375,-0.001384317251536
2.39555575052519,8.81974576964141,-0.001384114764954
2.28107247560986,8.87188592110418,-0.001383929935959
